0.0	0.08052027263904024
0.10399999999999998	0.08074439856902506
0.20799999999999996	0.08242929820738151
0.31399999999999995	0.08423654423575322
0.41800000000000004	0.08462995116226776
0.522	0.0850344325464992
0.627	0.08579171451228318
0.731	0.08621729010168966
0.835	0.08640239175210065
0.9490000000000001	0.08700357659958934
1.053	0.08747925092628653
1.157	0.08758103046625611
1.262	0.08896111883983321
1.3659999999999999	0.09058959147934645
1.47	0.09089545745438454
1.575	0.09115860766394318
1.679	0.09171918616646993
1.783	0.09206302171082312
1.887	0.09213157787764199
1.9929999999999999	0.09266948010960557
2.097	0.0931862881363941
2.201	0.09330388833024496
2.305	0.0944914920815998
2.409	0.0957265577945985
2.513	0.09588581904367008
2.617	0.09613473066473557
2.721	0.09676650210972806
2.825	0.09721686339021521
2.973	0.0973444833315242
3.139	0.09784599805956085
3.281	0.09830426966698862
3.425	0.0983221997413874
3.569	0.09914909258424903
3.713	0.10007987438759774
3.8560000000000003	0.10030610973810009
3.9999999999999996	0.10067314890814581
4.144	0.10097637810753704
4.288	0.10106180963849595
4.432	0.10141935641621291
4.577	0.1017811220349649
4.720000000000001	0.10183333019277312
4.864000000000001	0.10216767334479752
5.007999999999999	0.1031960158470808
5.151999999999999	0.1039796655693336
5.295999999999999	0.10413892681840517
5.4399999999999995	0.10443740982163202
5.584	0.10465626220032309
5.727	0.10470794300300193
5.871	0.10498796857670062
6.015000000000001	0.10530069016842061
6.159000000000001	0.10539508673657892
6.303000000000001	0.10563239654479814
6.446	0.10630319226936447
6.590999999999999	0.10683212946412865
6.734	0.10694920230285013
6.878	0.10721235251240879
7.022	0.1074343690218761
7.166	0.10746864710528554
7.3100000000000005	0.10783410420994313
7.454000000000001	0.10822118287490515
7.5969999999999995	0.1082950125930178
7.741	0.10846798507545313
7.885	0.10891676429055214
8.029	0.10922737646175462
8.173	0.10937872738388557
8.315999999999999	0.10956171961377906
8.459999999999999	0.10973152796543814
8.604	0.10994247001718856
8.748	0.1101903269279953
8.892	0.11038966716689944
9.036	0.11044609416574269
9.18	0.11074141303819329
9.324	0.11135630911904576
9.466999999999999	0.111742333073749
9.610999999999999	0.11185307765091795
9.754999999999999	0.11199071733968512
9.899	0.11217212750419048
10.043	0.11235037353791957
10.187	0.11244846159198352
10.33	0.11259453896282068
10.474	0.11276645673499727
10.619	0.11315300804482992
10.763	0.11367403491265346
10.907	0.11389816084263828
11.049999999999999	0.11403474582114667
11.193999999999999	0.11432004494613912
11.338	0.11451094750297325
11.482	0.11453573319405391
11.626	0.11467390023795043
11.77	0.1148532009819383
11.913	0.1149787115027298
12.057	0.1153657901676918
12.200999999999999	0.11569907860945747
12.344999999999999	0.1157887289814514
12.488999999999999	0.1159295328009948
12.633	0.11600916342553058
12.777	0.11612359948860519
12.92	0.11623909026193854
13.064	0.1163145020454393
13.208	0.11640151564178636
13.352	0.11647165387399336
13.495999999999999	0.11653388177925975
13.639	0.11660718414224303
13.783	0.11680072347472403
13.927	0.11704910774066016
14.07	0.11716090702808787
14.214	0.11723420939107115
14.357999999999999	0.11730223820276064
14.501999999999999	0.11750157844166478
14.645999999999999	0.11773150527807276
14.789	0.11777369368842283
14.933	0.11781008119234979
15.077	0.1179308455169769
15.221	0.118117529232776
15.365	0.11823987562279124
15.508	0.11832161566784453
15.652999999999999	0.1184676930386817
15.796	0.11856630844787502
15.943999999999999	0.11872926118285224
16.084	0.11893123819740326
16.227999999999998	0.11898186428982335
16.372	0.11900875940142153
16.516	0.1193504855252572
16.659	0.11973229063892546
16.803	0.11984039844044755
16.947	0.11991528286881895
17.091	0.11996432689585093
17.235	0.12001231621262415
17.378999999999998	0.12006716114607924
17.523	0.12012095136927559
17.666	0.12021587529256328
17.81	0.12030288888891036
17.954	0.12035404233645983
18.098	0.12045476716617065
18.242	0.12055865612665773
18.386	0.12061033692933656
18.529	0.1206846940025786
18.673	0.12074797661810373
18.817	0.12075325016939749
18.961	0.12077909057073694
19.105	0.12087717862480087
19.249	0.12095680924933663
19.392	0.12099477881865173
19.535999999999998	0.1210854839009044
19.68	0.12115878626388765
19.823999999999998	0.12118726344087397
19.968	0.12122997920635344
20.112	0.12126109315898662
20.255	0.12134283320403991
20.399	0.1215321536954859
20.543	0.1216861413932637
20.687	0.1217394042613307
20.831	0.12177157292422264
20.974999999999998	0.12183274611923026
21.119	0.1218928646039791
21.262	0.1219239785566123
21.406	0.12199728091959558
21.55	0.12209325955314201
21.694	0.12221085974699288
21.838	0.12232898729597311
21.983	0.1223843595845576
22.126	0.12241652824744954
22.27	0.12244342335904773
22.413999999999998	0.12250195977840846
